wall_time,trial_time,frame,sequence_nr,type,start_stop
1500022327.6304574,24.895007,14561.0,48.0,LL,False
1500022328.8504589,26.115008,14576.0,48.0,LL,True
1500022329.1674573,26.432007,14580.0,48.0,LL,False
1500022329.8394587,27.104008,14587.0,48.0,LL,True
1500022331.163458,28.428008,14603.0,48.0,LL,False
1500022332.5664613,29.831011,14620.0,48.0,UR,True
1500022333.7784598,31.04201,14635.0,48.0,UR,False
1500022336.227463,33.492012,14666.0,48.0,UR,True
1500022337.26646,34.531009999999995,14679.0,48.0,UR,False
1500022340.2744634,37.539013,14715.0,48.0,UR,True
1500022346.3864634,43.650011,14790.0,48.0,UR,False
1500022353.4074655,50.672015,14877.0,48.0,UR,True
1500022356.1594658,53.424015,14911.0,48.0,UR,False
1500022384.0474758,81.312025,15253.0,48.0,UR,True
1500022384.9304752,82.195025,15264.0,48.0,UR,False
1500022386.3224757,83.587025,15281.0,48.0,LL,True
1500022397.246483,94.511033,15414.0,48.0,LL,False
1500022397.6664805,94.93103,15419.0,48.0,LL,True
1500022400.7544816,98.019031,15456.0,48.0,LL,False
1500022407.362486,104.627036,15537.0,48.0,UR,True
1500022408.274481,105.539031,15549.0,48.0,UR,False
1500022409.3284824,106.593032,15562.0,48.0,UR,True
1500022412.415485,109.680034,15600.0,48.0,UR,False
1500022419.3914855,116.656035,15683.0,48.0,UR,True
1500022419.8904872,117.15403700000002,15689.0,48.0,UR,False
1500022440.2744935,137.539043,15934.0,48.0,UR,True
1500022442.5624962,139.827045,15963.0,48.0,UR,False
1500022474.3575056,171.62205500000005,16346.0,48.0,UR,True
1500022474.9915028,172.256052,16354.0,48.0,UR,False
1500022480.2585075,177.523057,16418.0,48.0,LL,True
1500022482.607505,179.87205500000005,16446.0,48.0,LL,False
1500022489.778509,187.043058,16534.0,48.0,LL,True
1500022489.984509,187.249059,16537.0,48.0,LL,False
1500022496.6395106,193.90406,16614.0,48.0,LL,True
1500022500.2885096,197.553059,16659.0,48.0,LL,False
1500022507.6825118,204.947061,16749.0,48.0,UR,True
1500022514.9955163,212.259066,16836.0,48.0,UR,False
1500022526.8645205,224.12907,16981.0,48.0,LL,True
1500022529.5515199,226.816069,17014.0,48.0,LL,False
1500022545.0195253,242.283077,17200.0,48.0,LL,True
1500022551.2665238,248.531073,17276.0,48.0,LL,False
1500022553.8565273,251.121077,17308.0,48.0,UR,True
1500022554.2745292,251.539079,17313.0,48.0,UR,False
1500022555.9235306,253.187076,17332.0,48.0,UR,True
1500022556.0345273,253.299077,17333.0,48.0,UR,False
1500022566.131533,263.396082,17454.0,48.0,LL,True
1500022567.3115313,264.576081,17470.0,48.0,LL,False
1500022571.4035337,268.668083,17520.0,48.0,UR,True
1500022573.9675336,271.232083,17552.0,48.0,UR,False
1500022618.6715481,315.936097,18098.0,48.0,LL,True
1500022618.8805482,316.145098,18101.0,48.0,LL,False
1500022635.2625544,332.527104,18303.0,48.0,LL,True
1500022635.4865534,332.751103,18306.0,48.0,LL,False
1500022680.1965668,377.461116,18845.0,48.0,LL,True
1500022684.182568,381.447118,18894.0,48.0,LL,False
1500022684.7675693,382.032119,18902.0,48.0,LL,True
1500022684.775569,382.040119,18902.0,48.0,LL,False
1500022685.8255696,383.089119,18915.0,48.0,LL,True
1500022689.0745704,386.33912,18954.0,48.0,LL,False
1500022700.5435731,397.808123,19093.0,48.0,UR,True
1500022702.9275742,400.192124,19123.0,48.0,UR,False
1500022712.0345767,409.299126,19232.0,48.0,UR,True
1500022714.294577,411.559126,19260.0,48.0,UR,False
1500022741.8395836,439.104133,19591.0,48.0,UR,True
1500022748.3225873,445.587137,19670.0,48.0,UR,False
1500022752.6265874,449.891137,19724.0,48.0,LL,True
1500022753.7605903,451.02514,19737.0,48.0,LL,False
1500022754.4935904,451.75814,19747.0,48.0,LL,True
1500022754.8165894,452.08014,19751.0,48.0,LL,False
1500022779.658597,476.923146,20051.0,48.0,UR,True
1500022782.8636,480.128149,20090.0,48.0,UR,False
1500022797.170604,494.435153,20266.0,48.0,UR,True
1500022800.1026056,497.367155,20302.0,48.0,UR,False
1500022810.0156064,507.280156,20424.0,48.0,LL,True
1500022810.434609,507.699159,20429.0,48.0,LL,False
1500022822.818611,520.0831599999998,20579.0,48.0,LL,True
1500022827.044609,524.309159,20630.0,48.0,LL,False
1500022899.1850588,596.449608,21501.0,48.0,LL,True
1500022899.6670554,596.931605,21507.0,48.0,LL,False
1500022903.1520586,600.416608,21550.0,48.0,TR,False
1500023820.7539675,0.0,21726.0,49.0,TR,True
1500023821.4259677,0.6719999999999999,21734.0,49.0,LR,True
1500023822.1279705,1.374003,21743.0,49.0,LR,False
1500023826.415968,5.662001,21795.0,49.0,UL,True
1500023828.4829679,7.7290009999999985,21819.0,49.0,UL,False
1500023833.0269728,12.273005,21876.0,49.0,LR,True
1500023833.682972,12.929005,21884.0,49.0,LR,False
1500023839.7129722,18.959005,21959.0,49.0,UL,True
1500023844.6309745,23.877007,22019.0,49.0,UL,False
1500023855.139979,34.386011,22148.0,49.0,LR,True
1500023858.771976,38.018009,22193.0,49.0,LR,False
1500023861.9219773,41.16801,22232.0,49.0,LR,True
1500023864.3519814,43.598014,22262.0,49.0,LR,False
1500023892.8989904,72.145023,22609.0,49.0,UL,True
1500023893.2169876,72.46302,22613.0,49.0,UL,False
1500023921.984996,101.23003,22961.0,49.0,UL,True
1500023923.6799984,102.926031,22981.0,49.0,UL,False
1500023930.7070014,109.953034,23065.0,49.0,LR,True
1500023935.7310019,114.977034,23126.0,49.0,LR,False
1500023942.4190018,121.665034,23209.0,49.0,UL,True
1500023942.9500046,122.19603700000002,23215.0,49.0,UL,False
1500023963.7370102,142.98304299999995,23469.0,49.0,LR,True
1500023964.499011,143.745044,23478.0,49.0,LR,False
1500023970.1070135,149.353046,23546.0,49.0,UL,True
1500023971.1040154,150.350048,23559.0,49.0,UL,False
1500023981.7310152,160.977048,23689.0,49.0,LR,True
1500023986.03302,165.279053,23742.0,49.0,LR,False
1500023990.9790199,170.224053,23803.0,49.0,UL,True
1500023997.6990213,176.945054,23882.0,49.0,UL,False
1500023998.1930234,177.439056,23888.0,49.0,UL,True
1500024003.6510231,182.897056,23953.0,49.0,UL,False
1500024005.0920243,184.338057,23971.0,49.0,UL,True
1500024005.4260225,184.672055,23975.0,49.0,UL,False
1500024014.0810273,193.32706,24079.0,49.0,LR,True
1500024015.0050242,194.251057,24090.0,49.0,LR,False
1500024015.1500268,194.39506,24091.0,49.0,LR,True
1500024017.472027,196.71806,24116.0,49.0,LR,False
1500024017.9390287,197.185061,24121.0,49.0,LR,True
1500024019.0930293,198.339062,24135.0,49.0,LR,False
1500024034.094033,213.340065,24318.0,49.0,UL,True
1500024034.577034,213.823067,24324.0,49.0,UL,False
1500024034.9930336,214.239066,24329.0,49.0,UL,True
1500024038.881034,218.127067,24375.0,49.0,UL,False
1500024039.3640356,218.610068,24381.0,49.0,UL,True
1500024040.097034,219.343067,24390.0,49.0,UL,False
1500024045.858036,225.103068,24460.0,49.0,LR,True
1500024046.7370374,225.98307000000003,24471.0,49.0,LR,False
1500024056.2260404,235.472073,24585.0,49.0,UL,True
1500024062.3400426,241.585075,24660.0,49.0,UL,False
1500024095.332051,274.578084,25066.0,49.0,UL,True
1500024095.6560528,274.902086,25070.0,49.0,UL,False
1500024103.2330544,282.479087,25164.0,49.0,LR,True
1500024106.2910562,285.5370890000001,25201.0,49.0,LR,False
1500024147.0880685,326.334101,25699.0,49.0,UL,True
1500024149.1210687,328.367101,25724.0,49.0,UL,False
1500024156.8840716,336.130104,25818.0,49.0,UL,True
1500024157.1370714,336.382104,25822.0,49.0,UL,False
1500024171.364076,350.610108,25997.0,49.0,LR,True
1500024171.796075,351.042108,26002.0,49.0,LR,False
1500024172.7050776,351.95111,26014.0,49.0,LR,True
1500024173.0340755,352.280108,26018.0,49.0,LR,False
1500024173.8410773,353.08611,26028.0,49.0,LR,True
1500024176.1930766,355.439109,26057.0,49.0,LR,False
1500024195.1110833,374.357116,26287.0,49.0,UL,True
1500024198.276085,377.522117,26326.0,49.0,UL,False
1500024219.2330925,398.479125,26580.0,49.0,LR,True
1500024221.4250913,400.671124,26606.0,49.0,LR,False
1500024227.8890922,407.134126,26684.0,49.0,UL,True
1500024231.7500944,410.996127,26732.0,49.0,UL,False
1500024233.6650994,412.911132,26756.0,49.0,UL,True
1500024235.5380962,414.784129,26778.0,49.0,UL,False
1500024239.2650974,418.511129,26823.0,49.0,LR,True
1500024241.2360985,420.481127,26847.0,49.0,LR,False
1500024261.742105,440.987137,27100.0,49.0,LR,True
1500024263.5691035,442.81513600000005,27123.0,49.0,LR,False
1500024270.625104,449.871137,27210.0,49.0,LR,True
1500024272.0801075,451.32614,27228.0,49.0,LR,False
1500024274.8501112,454.096144,27262.0,49.0,LR,True
1500024275.089108,454.335141,27265.0,49.0,LR,False
1500024286.9321098,466.178142,27404.0,49.0,LR,True
1500024289.300112,468.546144,27433.0,49.0,LR,False
1500024303.7761164,483.022149,27603.0,49.0,UL,True
1500024308.5241182,487.770151,27660.0,49.0,UL,False
1500024319.9061215,499.152154,27801.0,49.0,UL,True
1500024321.3961225,500.642155,27818.0,49.0,UL,False
1500024326.961123,506.207155,27886.0,49.0,UL,True
1500024331.416125,510.662158,27940.0,49.0,UL,False
1500024333.362125,512.608157,27965.0,49.0,UL,True
1500024335.6681259,514.914158,27993.0,49.0,UL,False
1500024338.340128,517.5861610000002,28026.0,49.0,LR,True
1500024340.257129,519.503161,28050.0,49.0,LR,False
1500024356.544134,535.790167,28245.0,49.0,UL,True
1500024357.4121313,536.6581639999998,28255.0,49.0,UL,False
1500024365.140136,544.386169,28351.0,49.0,LR,True
1500024367.9051368,547.15117,28385.0,49.0,LR,False
1500024372.513138,551.759171,28441.0,49.0,UL,True
1500024375.5211382,554.767171,28478.0,49.0,UL,False
1500024385.945142,565.191175,28606.0,49.0,LR,True
1500024389.8301418,569.076174,28654.0,49.0,LR,False
1500024394.3221438,573.568176,28710.0,49.0,LR,True
1500024394.5801435,573.826176,28713.0,49.0,LR,False
1500024394.9961472,574.24218,28718.0,49.0,LR,True
1500024395.892145,575.1381769999998,28729.0,49.0,LR,False
1500024421.5691528,600.815186,29037.0,49.0,TR,False
1500276581.2980561,0.0,227.0,50.0,TR,True
1500276584.448056,3.15,266.0,50.0,UL,True
1500276584.690059,3.392003,269.0,50.0,UL,False
1500276590.1560564,8.857999999999997,320.0,50.0,LL,True
1500276590.7690566,9.471,328.0,50.0,LL,False
1500276591.2600586,9.962002,333.0,50.0,UL,True
1500276592.4800572,11.182001,349.0,50.0,UL,False
1500276598.2250605,16.927004,420.0,50.0,LL,True
1500276599.2010589,17.903001999999994,432.0,50.0,LL,False
1500276600.17706,18.879003,444.0,50.0,LL,True
1500276603.2640612,21.966005,481.0,50.0,LL,False
1500276603.7450635,22.447007,487.0,50.0,LL,True
1500276604.1390615,22.841005,491.0,50.0,LL,False
1500276604.7200606,23.422004,499.0,50.0,LL,True
1500276605.200066,23.90201,505.0,50.0,LL,False
1500276610.846067,29.548011,574.0,50.0,LL,True
1500276613.4840634,32.186007000000004,607.0,50.0,LL,False
1500276613.583064,32.285008000000005,608.0,50.0,LL,True
1500276613.7970672,32.499010999999996,611.0,50.0,LL,False
1500276618.4170651,37.119008,668.0,50.0,LL,True
1500276619.0520651,37.754008,675.0,50.0,LL,False
1500276629.120068,47.822012,799.0,50.0,UL,True
1500276633.4890726,52.191016,853.0,50.0,UL,False
1500276637.6320715,56.334015,898.0,50.0,LL,True
1500276638.0610757,56.76201800000001,903.0,50.0,LL,False
1500276638.3120725,57.01401600000001,906.0,50.0,LL,True
1500276668.764082,87.466025,1279.0,50.0,LL,False
1500276689.3560898,108.05803300000001,1525.0,50.0,UL,True
1500276689.4250884,108.127032,1526.0,50.0,UL,False
1500276706.8490956,125.55103899999999,1739.0,50.0,UL,True
1500276709.4680965,128.17004,1771.0,50.0,UL,False
1500276725.526098,144.228041,1944.0,50.0,LL,True
1500276727.4400988,146.142042,1964.0,50.0,LL,False
1500276727.761099,146.463043,1968.0,50.0,UL,True
1500276730.2721,148.974043,1999.0,50.0,UL,False
1500276733.9211063,152.62305,2038.0,50.0,LL,True
1500276736.5241039,155.226048,2069.0,50.0,LL,False
1500276768.396111,187.09805500000002,2450.0,50.0,LL,True
1500276778.447115,197.149058,2573.0,50.0,LL,False
1500276807.348125,226.050069,2911.0,50.0,UL,True
1500276811.8251257,230.52706899999998,2967.0,50.0,UL,False
1500276812.4801269,231.182071,2975.0,50.0,LL,True
1500276813.6961253,232.398069,2990.0,50.0,LL,False
1500276814.2051249,232.907068,2995.0,50.0,LL,True
1500276814.924126,233.626069,3004.0,50.0,LL,False
1500276823.5351286,242.237072,3107.0,50.0,UL,True
1500276823.7511287,242.45307200000002,3109.0,50.0,UL,False
1500276825.9371324,244.639076,3137.0,50.0,UL,True
1500276827.4721286,246.174073,3153.0,50.0,UL,False
1500276828.1951313,246.897075,3161.0,50.0,UL,True
1500276829.7451322,248.44707599999998,3180.0,50.0,UL,False
1500276843.2021368,261.90308,3336.0,50.0,LL,True
1500276843.391135,262.093079,3338.0,50.0,LL,False
1500276844.2051349,262.907079,3348.0,50.0,LL,True
1500276844.6821342,263.383079,3354.0,50.0,LL,False
1500276852.148141,270.850084,3446.0,50.0,UL,True
1500276853.5641394,272.266083,3462.0,50.0,UL,False
1500276854.940138,273.64208199999996,3479.0,50.0,UL,True
1500276855.7611392,274.463082,3490.0,50.0,UL,False
1500276857.875139,276.577083,3516.0,50.0,UL,True
1500276878.4491494,297.151093,3759.0,50.0,UL,False
1500276878.7041495,297.406093,3762.0,50.0,UL,True
1500276881.6961484,300.398092,3799.0,50.0,UL,False
1500276881.7771466,300.47909,3800.0,50.0,UL,True
1500276881.8571484,300.55909199999996,3801.0,50.0,UL,False
1500276882.1411474,300.843091,3804.0,50.0,TR,False
1500277607.0688279,0.0,4024.0,51.0,TR,True
1500277610.3378305,3.268002,4065.0,51.0,UR,True
1500277612.2108293,5.1420010000000005,4088.0,51.0,UR,False
1500277616.7448342,9.676006,4140.0,51.0,LL,True
1500277618.6208322,11.552004,4163.0,51.0,LL,False
1500277624.0498366,16.981008,4229.0,51.0,UR,True
1500277628.908836,21.840007999999997,4287.0,51.0,UR,False
1500277630.6908364,23.622007999999997,4309.0,51.0,UR,True
1500277633.2448373,26.176009,4339.0,51.0,UR,False
1500277636.1298378,29.061009000000002,4375.0,51.0,LL,True
1500277640.7378404,33.669012,4428.0,51.0,LL,False
1500277645.43384,38.365012,4485.0,51.0,UR,True
1500277647.6338394,40.565011,4513.0,51.0,UR,False
1500277665.5648468,58.49601800000001,4721.0,51.0,LL,True
1500277668.4288466,61.360018000000004,4752.0,51.0,LL,False
1500277669.8318484,62.76302,4769.0,51.0,LL,True
1500277680.545855,73.477027,4898.0,51.0,LL,False
1500277686.1088552,79.040027,4963.0,51.0,UR,True
1500277686.4768536,79.408025,4966.0,51.0,UR,False
1500277691.3298552,84.261027,5026.0,51.0,UR,True
1500277694.828856,87.760028,5068.0,51.0,UR,False
1500277703.1808586,96.11203,5170.0,51.0,UR,True
1500277703.4108589,96.342031,5173.0,51.0,UR,False
1500277717.0368636,109.96803500000001,5331.0,51.0,LL,True
1500277721.3148658,114.24603700000002,5383.0,51.0,LL,False
1500277747.9068735,140.838045,5706.0,51.0,UR,True
1500277751.078874,144.010046,5735.0,51.0,UR,False
1500277755.907874,148.839046,5792.0,51.0,UR,True
1500277756.844875,149.776047,5801.0,51.0,UR,False
1500277762.2688766,155.200048,5865.0,51.0,LL,True
1500277762.5568845,155.488056,5868.0,51.0,LL,False
1500277768.4178815,161.349053,5941.0,51.0,LL,True
1500277768.5778794,161.508053,5943.0,51.0,LL,False
1500277769.057881,161.989053,5949.0,51.0,LL,True
1500277769.873882,162.805054,5959.0,51.0,LL,False
1500277771.8898792,164.820052,5984.0,51.0,UR,True
1500277774.4178805,167.349052,6007.0,51.0,UR,False
1500277796.060886,188.99205700000002,6272.0,51.0,LL,True
1500277803.2668915,196.198063,6359.0,51.0,LL,False
1500277816.322896,209.254068,6516.0,51.0,UR,True
1500277817.7778945,210.709066,6532.0,51.0,UR,False
1500277821.1478946,214.07906699999998,6573.0,51.0,UR,True
1500277822.2409005,215.172072,6587.0,51.0,UR,False
1500277832.6099,225.541072,6707.0,51.0,UR,True
1500277833.2929,226.224072,6715.0,51.0,UR,False
1500277845.917902,238.849073,6869.0,51.0,LL,True
1500277846.1569028,239.08807400000003,6872.0,51.0,LL,False
1500277851.6659033,244.597075,6938.0,51.0,UR,True
1500277852.4389055,245.370077,6947.0,51.0,UR,False
1500277854.336908,247.26807999999997,6971.0,51.0,UR,True
1500277854.3439054,247.275077,6971.0,51.0,UR,False
1500277858.3329074,251.264079,7017.0,51.0,UR,True
1500277858.786908,251.71807900000002,7023.0,51.0,UR,False
1500277879.8119135,272.743085,7277.0,51.0,LL,True
1500277900.2829196,293.213094,7524.0,51.0,LL,False
1500277908.671924,301.603096,7625.0,51.0,TR,False
1500278508.4028332,0.0,7865.0,52.0,TR,True
1500278510.9218335,2.519,7893.0,52.0,UL,True
1500278511.3578322,2.9549990000000004,7898.0,52.0,UL,False
1500278519.6938338,11.290999999999999,8000.0,52.0,UR,True
1500278521.7098358,13.307001999999999,8024.0,52.0,UR,False
1500278523.4108362,15.008003,8046.0,52.0,UR,True
1500278525.2778368,16.875004,8069.0,52.0,UR,False
1500278526.589836,18.187002,8084.0,52.0,UL,True
1500278528.9938376,20.591004,8113.0,52.0,UL,False
1500278530.290838,21.888005,8129.0,52.0,UL,True
1500278531.1128368,22.710004,8138.0,52.0,UL,False
1500278539.9388404,31.535007,8247.0,52.0,UR,True
1500278541.5018404,33.099007,8265.0,52.0,UR,False
1500278544.781843,36.379009,8303.0,52.0,UL,True
1500278547.7138472,39.311014,8340.0,52.0,UL,False
1500278548.370844,39.968011,8348.0,52.0,UL,True
1500278549.7468429,41.34401,8361.0,52.0,UL,False
1500278551.2938435,42.891009999999994,8379.0,52.0,UL,True
1500278553.057844,44.65501,8399.0,52.0,UL,False
1500278554.049843,45.647009999999995,8412.0,52.0,UR,True
1500278554.7178454,46.315012,8420.0,52.0,UR,False
1500278555.3538456,46.951012,8428.0,52.0,UR,True
1500278559.5818512,51.179018,8480.0,52.0,UR,False
1500278589.3178566,80.915023,8839.0,52.0,UR,True
1500278589.9568539,81.55402,8846.0,52.0,UR,False
1500278615.7418654,107.339032,9155.0,52.0,UL,True
1500278616.5048654,108.101031,9158.0,52.0,UL,False
1500278660.6898825,152.287049,9687.0,52.0,UR,True
1500278661.2028818,152.800048,9694.0,52.0,UR,False
1500278661.5338767,153.131043,9698.0,52.0,UR,True
1500278662.657881,154.255048,9712.0,52.0,UR,False
1500278669.0948815,160.692048,9790.0,52.0,UR,True
1500278670.7708814,162.368048,9811.0,52.0,UR,False
1500278682.7188847,174.316051,9951.0,52.0,UL,True
1500278683.891884,175.489051,9964.0,52.0,UL,False
1500278698.0038893,189.601056,10137.0,52.0,UR,True
1500278699.4698894,191.067056,10155.0,52.0,UR,False
1500278709.024892,200.622059,10265.0,52.0,UL,True
1500278709.1878946,200.785061,10267.0,52.0,UL,False
1500278728.7699034,220.36707,10498.0,52.0,UL,True
1500278728.9898994,220.58706600000002,10500.0,52.0,UL,False
1500278731.0739007,222.671067,10526.0,52.0,UR,True
1500278731.5618994,223.15906600000002,10531.0,52.0,UR,False
1500278732.2109025,223.808069,10540.0,52.0,UR,True
1500278734.3779006,225.975067,10566.0,52.0,UR,False
1500278747.122907,238.72007299999999,10722.0,52.0,UL,True
1500278750.077907,241.67507400000002,10758.0,52.0,UL,False
1500278751.2139087,242.811075,10772.0,52.0,UL,True
1500278756.4619086,248.059075,10836.0,52.0,UL,False
1500278757.1079087,248.705075,10844.0,52.0,UL,True
1500278757.8259096,249.42307599999998,10853.0,52.0,UL,False
1500278761.9019086,253.499075,10901.0,52.0,UL,True
1500278762.9099145,254.507081,10913.0,52.0,UL,False
1500278765.2819107,256.879077,10943.0,52.0,UL,True
1500278767.3829105,258.980077,10965.0,52.0,UL,False
1500278768.621912,260.219079,10981.0,52.0,UR,True
1500278769.7049148,261.302081,10994.0,52.0,UR,False
1500278783.5409145,275.138081,11160.0,52.0,UL,True
1500278785.3159153,276.913082,11183.0,52.0,UL,False
1500278786.770918,278.368085,11201.0,52.0,UL,True
1500278786.8509164,278.447085,11202.0,52.0,UL,False
1500278804.674925,296.272092,11411.0,52.0,UL,True
1500278805.3129225,296.910089,11417.0,52.0,UL,False
1500278805.7299318,297.327098,11423.0,52.0,UL,True
1500278808.898924,300.4960910000001,11459.0,52.0,UL,False
1500278809.2949252,300.891091,11463.0,52.0,TR,False
1500279414.1267552,0.0,11635.0,53.0,TR,True
1500279415.299758,1.173002,11650.0,53.0,UR,True
1500279419.4427598,5.316004,11701.0,53.0,UR,False
1500279423.8907602,9.764005000000001,11756.0,53.0,UR,True
1500279426.3227592,12.196003999999999,11786.0,53.0,UR,False
1500279432.8787613,18.752006,11860.0,53.0,UL,True
1500279435.6727624,21.545005,11895.0,53.0,UL,False
1500279436.9847634,22.858007999999998,11911.0,53.0,UR,True
1500279437.5347636,23.408008,11918.0,53.0,UR,False
1500279443.6417658,29.515009999999997,11989.0,53.0,UL,True
1500279449.0857663,34.959011,12053.0,53.0,UL,False
1500279450.54277,36.416014000000004,12071.0,53.0,UL,True
1500279452.9147725,38.788017,12100.0,53.0,UL,False
1500279455.2657695,41.139014,12126.0,53.0,UR,True
1500279456.5857675,42.459012,12142.0,53.0,UR,False
1500279505.1987858,91.07203,12715.0,53.0,UR,True
1500279506.4967835,92.370028,12731.0,53.0,UR,False
1500279507.1377833,93.011028,12740.0,53.0,UR,True
1500279511.1347852,97.00803,12784.0,53.0,UR,False
1500279511.7557855,97.62903,12791.0,53.0,UR,True
1500279514.670789,100.544033,12826.0,53.0,UR,False
1500279569.0708055,154.94405,13444.0,53.0,UL,True
1500279583.2668095,169.140054,13613.0,53.0,UL,False
1500279586.4308095,172.304054,13653.0,53.0,UL,True
1500279587.9928102,173.86605500000005,13672.0,53.0,UL,False
1500279599.886814,185.76005800000001,13818.0,53.0,UR,True
1500279602.386817,188.260061,13848.0,53.0,UR,False
1500279603.5238152,189.39706,13862.0,53.0,UR,True
1500279605.6368148,191.510059,13888.0,53.0,UR,False
1500279606.6108153,192.48406,13900.0,53.0,UL,True
1500279623.4998205,209.373065,14102.0,53.0,UL,False
1500279625.89182,211.76506400000002,14131.0,53.0,UR,True
1500279628.5108216,214.38406600000002,14159.0,53.0,UR,False
1500279635.618824,221.49206800000002,14242.0,53.0,UR,True
1500279639.894824,225.76707000000002,14293.0,53.0,UR,False
1500279668.5008376,254.374082,14640.0,53.0,UL,True
1500279682.8838394,268.756081,14817.0,53.0,UL,False
1500279686.1778386,272.051083,14853.0,53.0,UR,True
1500279687.5668395,273.440084,14870.0,53.0,UR,False
1500279706.891849,292.765094,15101.0,53.0,UR,True
1500279708.8998446,294.773089,15126.0,53.0,UR,False
1500279714.8718488,300.745093,15197.0,53.0,TR,False
1500280319.4276152,0.0,15393.0,54.0,TR,True
1500280320.147614,0.719999,15398.0,54.0,LL,True
1500280327.0076153,7.58,15447.0,54.0,LL,False
1500280327.3966153,7.9689999999999985,15452.0,54.0,LR,True
1500280329.9106185,10.483003,15482.0,54.0,LR,False
1500280330.387618,10.960003,15489.0,54.0,LR,True
1500280334.6916242,15.264009,15542.0,54.0,LR,False
1500280335.1196196,15.692004,15547.0,54.0,LL,True
1500280341.0926213,21.665006,15620.0,54.0,LL,False
1500280341.4396214,22.012006,15624.0,54.0,LL,True
1500280355.1356273,35.708012,15786.0,54.0,LL,False
1500280356.4286265,37.001011,15798.0,54.0,LR,True
1500280356.9916275,37.564012,15805.0,54.0,LR,False
1500280357.7796266,38.352011,15815.0,54.0,LR,True
1500280358.194625,38.76701,15820.0,54.0,LR,False
1500280358.7516284,39.324013,15825.0,54.0,LR,True
1500280359.1726274,39.745012,15831.0,54.0,LR,False
1500280361.2556288,41.828013,15856.0,54.0,LL,True
1500280363.4596279,44.032013,15883.0,54.0,LL,False
1500280363.700626,44.273011,15886.0,54.0,LR,True
1500280376.3046305,56.877015,16038.0,54.0,LR,False
1500280376.9276323,57.50001700000001,16046.0,54.0,LR,True
1500280379.471632,60.044016000000006,16077.0,54.0,LR,False
1500280379.6676323,60.240017,16080.0,54.0,LR,True
1500280383.2156339,63.78801899999999,16121.0,54.0,LR,False
1500280383.4406323,64.013017,16124.0,54.0,LR,True
1500280383.5716336,64.144018,16126.0,54.0,LR,False
1500280384.084635,64.65701999999999,16132.0,54.0,LR,True
1500280385.1066337,65.679018,16145.0,54.0,LR,False
1500280390.6926355,71.26501999999998,16213.0,54.0,LL,True
1500280395.892641,76.465026,16275.0,54.0,LL,False
1500280396.2356384,76.80802299999998,16279.0,54.0,LR,True
1500280396.2426374,76.815022,16279.0,54.0,LL,True
1500280396.2926414,76.865026,16280.0,54.0,LR,False
1500280396.7676382,77.340023,16285.0,54.0,LL,False
1500280397.0396378,77.612022,16289.0,54.0,LR,True
1500280402.531641,83.104026,16352.0,54.0,LR,False
1500280403.1896398,83.762024,16360.0,54.0,LR,True
1500280404.3236403,84.896025,16373.0,54.0,LR,False
1500280407.3156414,87.888026,16409.0,54.0,LR,True
1500280407.6276414,88.200026,16412.0,54.0,LR,False
1500280411.7346418,92.30702600000001,16462.0,54.0,LL,True
1500280432.276649,112.849034,16712.0,54.0,LL,False
1500280433.2516522,113.824037,16725.0,54.0,LR,True
1500280438.514651,119.08703600000001,16785.0,54.0,LR,False
1500280438.7836535,119.35603799999998,16788.0,54.0,LR,True
1500280445.5716527,126.14403700000001,16864.0,54.0,LR,False
1500280452.8686545,133.441039,16952.0,54.0,LR,True
1500280455.9566581,136.529043,16989.0,54.0,LR,False
1500280457.0116575,137.58404199999998,17001.0,54.0,LL,True
1500280464.548661,145.121046,17087.0,54.0,LL,False
1500280464.842665,145.415049,17090.0,54.0,LR,True
1500280472.6446626,153.217047,17187.0,54.0,LR,False
1500280477.7946632,158.367048,17249.0,54.0,LL,True
1500280487.423666,167.99605,17358.0,54.0,LL,False
1500280499.8196733,180.39205800000002,17506.0,54.0,LL,True
1500280504.0196705,184.591056,17557.0,54.0,LL,False
1500280505.5036714,186.076056,17575.0,54.0,LL,True
1500280505.6896713,186.262056,17577.0,54.0,LL,False
1500280505.9046707,186.477055,17579.0,54.0,LL,True
1500280506.2926714,186.865056,17585.0,54.0,LL,False
1500280506.852673,187.424057,17592.0,54.0,LL,True
1500280509.846671,190.419056,17624.0,54.0,LL,False
1500280510.0636735,190.63605800000002,17627.0,54.0,LR,True
1500280515.500675,196.07306,17690.0,54.0,LR,False
1500280516.9276755,197.50006000000002,17708.0,54.0,LR,True
1500280522.0636775,202.636062,17770.0,54.0,LR,False
1500280523.4486773,204.021062,17787.0,54.0,LR,True
1500280540.0966823,220.66906699999998,17991.0,54.0,LR,False
1500280593.178699,273.751084,18624.0,54.0,LL,True
1500280594.163697,274.736082,18637.0,54.0,LL,False
1500280596.0207012,276.59308599999997,18660.0,54.0,LR,True
1500280597.7327018,278.30508599999996,18680.0,54.0,LR,False
1500280602.9167047,283.4890890000001,18742.0,54.0,LR,True
1500280603.8917036,284.464088,18753.0,54.0,LR,False
1500280604.7837026,285.356087,18764.0,54.0,LR,True
1500280607.3647034,287.937088,18796.0,54.0,LR,False
1500280607.4477036,288.019087,18797.0,54.0,LL,True
1500280614.7307053,295.30309,18880.0,54.0,LL,False
1500280625.758709,306.331094,19009.0,54.0,LL,True
1500280631.3757114,311.948096,19077.0,54.0,LL,False
